AccX_var,AccY_var,AccZ_var,GyrX_var,GyrY_var,GyrZ_var,AccX_ave,AccY_ave,AccZ_ave,GyrX_ave,GyrY_ave,GyrZ_ave,AccX_max,AccY_max,AccZ_max,GyrX_max,GyrY_max,GyrZ_max,Teknik
37.157610837438426,4.053275862068965,52.42209359605911,2.884088669950739,2.8597536945812814,0.0,5.175862068965518,3.4551724137931035,0.0068965517241381,0.1862068965517242,0.0241379310344826,0.0,15.4,9.7,11.2,3.6,3.6,0.0,Benar
22.20019943019943,10.729515669515669,40.52230769230769,3.2348717948717947,1.5375498575498576,2.261310541310541,4.459259259259259,5.948148148148148,0.9333333333333336,0.0888888888888888,-0.1703703703703702,-0.0148148148148147,11.6,11.9,12.0,3.4,2.3,3.4,Benar
67.83515384615386,14.408384615384618,47.66633846153847,2.951446153846154,3.303646153846154,2.955446153846154,5.634615384615385,2.803846153846154,-0.6076923076923075,0.0769230769230768,-0.2269230769230769,0.1769230769230769,16.0,6.8,8.6,3.2,3.1,4.4,Benar
21.523320158102766,5.802648221343874,44.10446640316206,3.268181818181818,0.7815810276679842,1.6587351778656128,3.782608695652175,6.508695652173913,-1.891304347826087,0.0999999999999999,-0.2391304347826085,-0.1347826086956521,12.9,9.4,10.4,2.8,1.8,3.5,Benar
10.917451219512197,4.939548780487805,30.305987804878047,1.420890243902439,0.3693048780487805,0.8455487804878049,4.582926829268293,5.953658536585365,1.9585365853658536,0.024390243902439,-0.0658536585365854,-0.0536585365853658,10.2,9.9,8.1,2.3,1.5,3.6,Benar
25.80037037037037,7.058746438746439,36.87558404558405,2.2333333333333334,0.5569230769230769,1.707948717948718,4.796296296296297,5.548148148148148,-0.8407407407407409,0.1444444444444445,0.1,-0.0888888888888888,15.5,9.6,7.0,2.6,1.7,3.5,Benar
47.35137931034483,15.166379310344828,47.99992610837439,1.821379310344828,3.793300492610838,1.4839408866995076,4.906896551724138,4.093103448275862,0.0724137931034483,0.1931034482758621,-0.0517241379310345,0.0413793103448275,14.8,14.4,8.4,2.1,4.4,4.4,Benar
17.608753846153846,27.515446153846156,25.498584615384612,2.7017846153846152,0.5983999999999999,1.6801384615384618,4.165384615384616,6.076923076923078,-0.746153846153846,0.2461538461538461,-0.1999999999999999,-0.1423076923076923,10.6,10.6,10.3,3.0,1.2,4.4,Benar
32.66641025641025,6.23102564102564,50.05532763532764,3.153703703703704,3.4823076923076925,1.925641025641026,5.977777777777778,3.677777777777778,0.907407407407407,0.3296296296296297,8.635067969306772e-17,0.2555555555555556,13.9,10.2,12.8,3.9,4.4,4.4,Benar
61.19259259259259,22.05464387464388,57.76353276353277,2.8301139601139607,3.5287179487179494,2.3214814814814813,5.2481481481481485,2.981481481481481,-1.2259259259259256,0.2370370370370369,-0.1222222222222222,0.2074074074074074,18.8,9.3,10.3,3.1,3.2,4.1,Benar
35.29499288762447,16.34779516358464,36.013349928876245,2.26628733997155,2.8025035561877667,1.2975817923186346,6.4526315789473685,2.636842105263157,0.344736842105263,0.1578947368421052,-0.0578947368421053,0.1842105263157895,15.6,8.6,8.9,3.9,4.1,4.4,Benar
34.62778325123152,7.970418719211822,48.8161330049261,1.7335221674876848,2.6567733990147784,1.2422167487684728,5.627586206896552,4.555172413793103,-0.4448275862068971,0.093103448275862,-0.096551724137931,0.1689655172413793,17.4,12.6,10.5,2.6,4.2,2.9,Benar
38.42778325123152,17.728522167487682,42.90349753694581,2.499532019704434,3.097783251231527,2.005665024630542,6.572413793103449,2.5068965517241386,0.2275862068965521,0.1103448275862068,-0.3275862068965517,0.2068965517241379,19.3,8.7,9.1,3.6,3.8,4.4,Benar
