AccX_var,AccY_var,AccZ_var,GyrX_var,GyrY_var,GyrZ_var,AccX_ave,AccY_ave,AccZ_ave,GyrX_ave,GyrY_ave,GyrZ_ave,AccX_max,AccY_max,AccZ_max,GyrX_max,GyrY_max,GyrZ_max,Teknik,AccX_cov,AccY_cov,AccZ_cov,GyrX_cov,GyrY_cov,GyrZ_cov,AccX_min,AccY_min,AccZ_min,GyrX_min,GyrY_min,GyrZ_min
32.73904761904762,6.496984126984127,44.28619047619048,2.642261904761905,3.0025925925925927,2.179510582010582,5.714285714285714,3.5071428571428567,-0.3785714285714287,0.2178571428571428,-0.0499999999999998,0.2607142857142857,13.1,7.3,10.6,3.3,3.0,4.4,Benar,5.729333333333333,1.8525005657388551,-116.98238993710687,12.128415300546452,-60.05185185185209,8.359766615931001,-0.007518862860171893,0.9582246303289548,-7.033358463194737,-1.40764644211642,-1.7827990629592896,-1.2156022731614122
32.10142857142857,9.842586206896552,41.94219211822661,1.915517241379311,2.2018472906403943,1.8195812807881773,5.7,4.051724137931035,0.2172413793103445,0.286206896551724,0.1448275862068965,0.0620689655172414,13.0,13.4,7.0,3.6,3.7,4.4,Benar,5.631829573934837,2.4292340425531913,193.067233560091,6.6927710843373545,15.203231292517012,29.31547619047618,0.03418773948266374,0.9144345104186891,-6.259037808481563,-1.097815228047197,-1.3390347020936026,-1.2868495942142855
40.66742647058823,28.47375,67.67625000000001,3.5269117647058827,3.66264705882353,2.665073529411765,1.864705882352942,3.2,-1.8000000000000005,0.5764705882352942,-0.2529411764705881,-0.2411764705882352,14.0,10.4,8.8,3.3,4.4,4.4,Benar,21.809029968454247,8.898046874999999,-37.59791666666666,6.118112244897959,-14.480232558139543,-11.050304878048786,-4.512395847319263,-2.136080021888727,-10.026557603274897,-1.3015368038443755,-2.166745518304813,-1.8736817628956643
24.138954022988504,7.1096551724137935,41.13633333333333,2.4101724137931035,1.1034022988505747,1.374816091954023,3.6966666666666654,5.900000000000001,-1.0433333333333334,0.0500000000000001,-0.0933333333333333,-0.1366666666666667,11.2,9.4,10.9,2.8,2.6,2.9,Benar,6.529924442647929,1.2050263004091173,-39.42779552715655,48.20344827586197,-11.822167487684734,-10.059629941126996,-1.2164742862257407,3.233606335813523,-7.457094580318859,-1.502472999376512,-1.1437629115776697,-1.3091921853459076
54.58793333333334,9.721733333333331,60.05916666666667,3.3769333333333336,3.932266666666667,2.2367666666666666,5.072,4.0440000000000005,-1.06,0.112,-0.0679999999999999,0.2479999999999999,17.5,10.0,10.2,3.6,3.1,4.2,Benar,10.762605152471084,2.403989449390042,-56.659591194968556,30.15119047619048,-57.82745098039225,9.01922043010753,-2.3163647266044833,0.9260305753049263,-8.809784943252726,-1.7256434184393155,-2.0509943687934835,-1.2475823837778601
28.10028520499109,7.703217468805704,38.64741532976827,1.5400089126559715,1.4822905525846704,1.2981907308377896,4.917647058823531,4.926470588235294,0.0529411764705876,0.2382352941176471,0.0794117647058823,0.0382352941176471,10.9,11.8,7.2,3.6,4.4,4.2,Benar,5.714172828766129,1.563638172772501,730.0067340067427,6.464234942012719,18.665881032547713,33.95268065268061,-0.3833231547308795,2.1510035160462357,-6.163763362894965,-1.002735661487669,-1.138081788699913,-1.1011464377166795
43.26717391304347,7.879547101449274,42.37797101449276,2.1953623188405795,2.2379710144927536,1.8567934782608693,3.125,5.504166666666667,-1.3833333333333335,0.1666666666666666,-0.1666666666666666,-0.0124999999999999,12.2,10.6,8.3,2.8,3.7,3.7,Benar,13.845495652173911,1.4315604120725403,-30.634677841801988,13.172173913043482,-13.427826086956527,-148.54347826087073,-3.4527787978194793,2.6971135675163724,-7.893169814727683,-1.3150088439768008,-1.6626516313279942,-1.375142094704574
37.157610837438426,4.053275862068965,52.42209359605911,2.884088669950739,2.8597536945812814,0.0,5.175862068965518,3.4551724137931035,0.0068965517241381,0.1862068965517242,0.0241379310344826,0.0,15.4,9.7,11.2,3.6,3.6,0.0,Benar,7.179018749405158,1.1731037924151695,7601.203571428385,15.488624338624334,118.47551020408244,,-0.9198422248333884,1.4418975040828164,-7.233413772844769,-1.5120535869874585,-1.6669426982027165,0.0
22.20019943019943,10.729515669515669,40.52230769230769,3.2348717948717947,1.5375498575498576,2.261310541310541,4.459259259259259,5.948148148148148,0.9333333333333336,0.0888888888888888,-0.1703703703703702,-0.0148148148148147,11.6,11.9,12.0,3.4,2.3,3.4,Benar,4.97845003833376,1.8038413641153368,43.41675824175823,36.39230769230773,-9.024749163879608,-152.63846153846274,-0.25244949980039166,2.672554206659724,-5.432380113901602,-1.7096860455722236,-1.410350151475634,-1.5185802690364965
67.83515384615386,14.408384615384618,47.66633846153847,2.951446153846154,3.303646153846154,2.955446153846154,5.634615384615385,2.803846153846154,-0.6076923076923075,0.0769230769230768,-0.2269230769230769,0.1769230769230769,16.0,6.8,8.6,3.2,3.1,4.4,Benar,12.039003412969285,5.1387928669410154,-78.4382784810127,38.36880000000006,-14.558440677966106,16.704695652173914,-2.6015945353753533,-0.9919916476654724,-7.511773597881356,-1.6410542668874153,-2.0445165831411627,-1.5422180324237253
21.523320158102766,5.802648221343874,44.10446640316206,3.268181818181818,0.7815810276679842,1.6587351778656128,3.782608695652175,6.508695652173913,-1.891304347826087,0.0999999999999999,-0.2391304347826085,-0.1347826086956521,12.9,9.4,10.4,2.8,1.8,3.5,Benar,5.690073145245557,0.8915224388170281,-23.319602925809825,32.681818181818215,-3.2684297520661185,-12.3067448680352,-0.8567145478934575,4.099826992129561,-8.532423711544983,-1.7078113336799885,-1.1232011489610525,-1.4227015416512991
10.917451219512197,4.939548780487805,30.305987804878047,1.420890243902439,0.3693048780487805,0.8455487804878049,4.582926829268293,5.953658536585365,1.9585365853658536,0.024390243902439,-0.0658536585365854,-0.0536585365853658,10.2,9.9,8.1,2.3,1.5,3.6,Benar,2.3822006386375736,0.8296661204424418,15.47379202988792,58.25650000000005,-5.607962962962961,-15.757954545454563,1.278770171433771,3.7311489684422257,-3.5465508621573956,-1.1676207643950678,-0.6735582562226491,-0.9731958009133564
25.80037037037037,7.058746438746439,36.87558404558405,2.2333333333333334,0.5569230769230769,1.707948717948718,4.796296296296297,5.548148148148148,-0.8407407407407409,0.1444444444444445,0.1,-0.0888888888888888,15.5,9.6,7.0,2.6,1.7,3.5,Benar,5.379227799227799,1.2722707199342713,-43.86082683835987,15.461538461538458,5.569230769230768,-19.214423076923097,-0.28311020155070743,2.8913179995036327,-6.913267730848241,-1.3499896736528818,-0.6462727898852249,-1.3957740092987578
47.35137931034483,15.166379310344828,47.99992610837439,1.821379310344828,3.793300492610838,1.4839408866995076,4.906896551724138,4.093103448275862,0.0724137931034483,0.1931034482758621,-0.0517241379310345,0.0413793103448275,14.8,14.4,8.4,2.1,4.4,4.4,Benar,9.649964862965566,3.7053496208930077,662.8561224489795,9.432142857142857,-73.33714285714284,35.86190476190484,-1.9743372991448203,0.1986998597472116,-6.855784104501267,-1.1564814176532237,-1.999363861445329,-1.1767918133892346
17.608753846153846,27.51544615384616,25.49858461538461,2.7017846153846152,0.5983999999999999,1.6801384615384618,4.165384615384616,6.076923076923078,-0.746153846153846,0.2461538461538461,-0.1999999999999999,-0.1423076923076923,10.6,10.6,10.3,3.0,1.2,4.4,Benar,4.227401662049861,4.527858227848101,-34.17336082474227,10.976,-2.9920000000000013,-11.806378378378382,-0.030893955701180253,0.8314063098308067,-5.795766169430219,-1.3975567778261218,-0.9735631842325485,-1.4385092435868372
32.66641025641025,6.23102564102564,50.05532763532764,3.153703703703704,3.4823076923076925,1.925641025641026,5.977777777777778,3.677777777777778,0.907407407407407,0.3296296296296297,8.635067969306772e-17,0.2555555555555556,13.9,10.2,12.8,3.9,4.4,4.4,Benar,5.464641120960823,1.6942365791308387,55.16301412872845,9.567415730337077,4.032750760834201e+16,7.535117056856187,0.2623241425524645,1.181575534163363,-6.167571577390191,-1.4462373990928767,-1.8660942345732952,-1.1321191273730573
61.19259259259259,22.05464387464388,57.76353276353277,2.8301139601139607,3.5287179487179494,2.3214814814814813,5.2481481481481485,2.981481481481481,-1.2259259259259256,0.2370370370370369,-0.1222222222222222,0.2074074074074074,18.8,9.3,10.3,3.1,3.2,4.1,Benar,11.659844742413549,7.397209746774967,-47.118289565419495,11.939543269230779,-28.87132867132868,11.192857142857141,-2.5744212885901785,-1.71475572234925,-8.826158341025662,-1.4452572178761636,-2.0007104305211056,-1.3162334562745435
35.29499288762447,16.34779516358464,36.013349928876245,2.26628733997155,2.8025035561877667,1.2975817923186346,6.4526315789473685,2.636842105263157,0.344736842105263,0.1578947368421052,-0.0578947368421053,0.1842105263157895,15.6,8.6,8.9,3.9,4.1,4.4,Benar,5.469860235439355,6.199762636888388,104.46620590055709,14.353153153153157,-48.40687960687958,7.044015444015444,0.5116726590738718,-1.4063985706779425,-5.6563755488499545,-1.347524586792194,-1.7319627032603646,-0.9549039509509313
34.62778325123152,7.970418719211822,48.8161330049261,1.7335221674876848,2.6567733990147784,1.2422167487684728,5.627586206896552,4.555172413793103,-0.4448275862068971,0.093103448275862,-0.096551724137931,0.1689655172413793,17.4,12.6,10.5,2.6,4.2,2.9,Benar,6.153221288515404,1.7497512706823837,-109.74169435215931,18.619312169312185,-27.51658163265307,7.351895043731779,-0.25695143434863876,1.7319794130912691,-7.431681885884693,-1.2235294418980411,-1.7265128890172599,-0.94558226045524
38.42778325123152,17.728522167487682,42.90349753694581,2.499532019704434,3.097783251231527,2.005665024630542,6.572413793103449,2.5068965517241386,0.2275862068965521,0.1103448275862068,-0.3275862068965517,0.2068965517241379,19.3,8.7,9.1,3.6,3.8,4.4,Benar,5.846829560785488,7.071900176852031,188.51536796536763,22.65200892857145,-9.45639097744361,9.694047619047621,0.3733990930699411,-1.7036286135596033,-6.3224899405192785,-1.470646007208364,-2.087638266135575,-1.2093184830183061
